customer_id,customer_name,gender,birth_year,city,province,join_date,membership
C23019,Galih Nugroho,Wanita,1972,JAKARTA SELATAN,DKI Jakarta,2022-02-10,Basic
C23020,Arif Utami,Wanita,1995,Jakarta Selatan,DKI Jakarta,2024-04-19,Gold
C23021,Putri Wijaya,Pria,1995,Malang,Jawa Timur,2022-08-16,Silver
C23022,Galih Setiawan,Pria,1976,Tangerang,Banten,2024-02-18,Silver
C23023,Yoga Pratama,Pria,1997,Jakarta Selatan,DKI Jakarta,2023-11-05,Silver
C23024,Lestari Rahayu,Wanita,1980,Bandung,Jawa Barat,2024-05-12,Silver
C23025,Putri Ramadhan,Pria,2002,Jakarta Barat,DKI Jakarta,2022-11-28,Basic
C23026,Vina Utami,Wanita,1974,Malang,Jawa Timur,2024-09-26,Basic
C23027,Putri Nugroho,Wanita,1980,Jakarta Selatan,DKI Jakarta,2022-04-12,Gold
C23028,Ayu Firmansyah,Wanita,2003,Bogor,Jawa Barat,2023-09-26,Basic
C23029,Andi Permana,Wanita,1976,Jogja,DI Yogyakarta,2023-10-01,Silver
C23030,Siti Firmansyah,Pria,1999,Malang,Jawa Timur,2024-07-08,Basic
C23031,Fajar Ramadhan,Pria,2002,Bandung,Jawa Barat,2022-05-21,Basic
C23032,Iqbal Pratama,Wanita,1985,Medan,Sumatera Utara,2023-01-08,Basic
C23033,Lestari Santoso,Pria,1982,Surabaya,Jawa Timur,2022-12-26,Silver
C23034,Lestari Saputra,Pria,1985,Jakarta Selatan,DKI Jakarta,2022-02-09,Basic
C23035,Hendra Saputra,Wanita,1982,Malang,Jawa Timur,2022-03-28,
C23036,Maya Permana,Pria,1973,Jakarta selatan,DKI Jakarta,2024-08-31,Gold
C23037,Iqbal Hidayat,Wanita,1998,Tangerang,Banten,2024-05-11,Basic
C23038,Dewi Pratama,Pria,1971,Medan,Sumatera Utara,2022-10-03,Basic
C23039,Fitri Halim,Wanita,1981,Malang,Jawa Timur,2023-11-15,Basic
C23040,Teguh Saputra,Wanita,1991,Bekasi,Jawa Barat,2023-08-22,Gold
C23041,Rizky Pratama,Wanita,1975,Bekasi,Jawa Barat,2023-11-20,Basic
C23042,Bayu Rahayu,Wanita,2003,TANGSEL,Banten,2022-04-24,Silver
C23043,Fitri Nugroho,Wanita,1970,tangerang selatan,Banten,2022-02-09,Basic
C23044,Fajar Firmansyah,Pria,1986,Tangerang,Banten,2023-01-27,Basic
C23045,Galih Utami,Wanita,1988,Semarang,Jawa Tengah,2023-03-30,Basic
C23046,Citra Anggraini,Pria,2000,Semarang,Jawa Tengah,2023-11-07,Basic
C23047,Teguh Pratama,Wanita,1981,Jakarta Selatan,DKI Jakarta,2023-04-12,Silver
C23048,Intan Pratama,Pria,1999,Makassar,Sulawesi Selatan,2022-09-26,Basic
C23049,Fajar Halim,Wanita,2000,BANDUNG,Jawa Barat,2023-11-17,Basic
C23050,Arif Halim,Pria,2000,Jakarta Barat,DKI Jakarta,2023-09-06,Silver
C23051,Vina Santoso,Wanita,1986,Palembang,Sumatera Selatan,2024-01-01,Basic
C23052,Nadia Anggraini,Pria,1970,Makassar,Sulawesi Selatan,2024-09-10,Basic
C23053,Teguh Nugroho,Pria,1996,Depok,Jawa Barat,2022-07-07,Basic
C23054,Wahyu Santoso,Pria,2003,Depok,Jawa Barat,2023-03-07,Basic
C23055,Budi Halim,Wanita,1972,Jakbar,DKI Jakarta,2023-02-01,Basic
C23056,Reza Firmansyah,Wanita,1978,Jakarta Selatan,DKI Jakarta,2023-10-21,Silver
C23057,Agus Permana,Wanita,1970,Surabaya,Jawa Timur,2024-04-25,Silver
C23058,Reza Anggraini,Wanita,1997,Medan,Sumatera Utara,2023-09-20,Basic
C23059,Wahyu Kusuma,Pria,1997,Bekasi,Jawa Barat,2022-10-17,Basic
C23060,Anisa Nugroho,Wanita,1999,Jaktim,DKI Jakarta,2023-01-01,Basic
C23061,Yoga Pratama,Wanita,2001,Bekasi,Jawa Barat,2023-08-28,Basic
C23062,Rizky Firmansyah,Pria,1980,Medan,Sumatera Utara,2024-09-11,Silver
C23063,Nurul Permana,Pria,1989,Balikpapan,Kalimantan Timur,2023-09-10,Basic
C23064,Budi Anggraini,Pria,1998,Jakarta Selatan,DKI Jakarta,2023-03-24,Silver
C23065,Wahyu Santoso,Pria,1980,Bandung,Jawa Barat,2022-01-10,Basic
C23066,Fajar Ramadhan,Pria,1985,Semarang,Jawa Tengah,2023-04-02,
C23067,Lestari Pratama,Wanita,1971,Semarang,Jawa Tengah,2022-11-10,Basic
C23068,Andi Kusuma,Wanita,1984,Depok,Jawa Barat,2024-08-15,Basic
C23069,Dewi Rahayu,Wanita,2000,Tangerang,Banten,2024-03-03,Basic
C23070,Sari Firmansyah,Wanita,1974,Jakarta Barat,DKI Jakarta,2023-09-19,Basic
C23071,Budi Rahayu,Wanita,1970,Tangerang,Banten,2022-04-21,Silver
C23072,Galih Santoso,Wanita,2001,Surabaya,Jawa Timur,2022-10-27,Basic
C23073,Teguh Setiawan,Pria,1996,Semarang,Jawa Tengah,2024-08-14,Basic
C23074,Iqbal Wijaya,Wanita,1988,Bandung,Jawa Barat,2022-07-02,Silver
C23075,Wahyu Pratama,Pria,1996,jakarta selatan,DKI Jakarta,2023-09-28,Silver
C23076,Fajar Anggraini,Pria,1983,Surabaya,Jawa Timur,2022-04-02,Basic
C23077,Andi Halim,Wanita,1971,Bandung,Jawa Barat,2023-10-12,Basic
C23078,Dewi Firmansyah,Pria,2002,Tangerang,Banten,2024-05-10,Basic
C23079,Hendra Hidayat,Pria,1989,Jakarta Selatan,DKI Jakarta,2023-12-23,Basic
C23080,Andi Firmansyah,Pria,1977,Jakarta Selatan,DKI Jakarta,2022-11-11,
C23081,Hendra Saputra,Pria,1986,Surabaya,Jawa Timur,2023-12-14,Silver
C23082,Sari Halim,Pria,1981,Surabaya,Jawa Timur,2024-02-15,Basic
C23083,Nurul Hidayat,Pria,1978,Depok,Jawa Barat,2022-04-23,Silver
C23084,Lestari Anggraini,Pria,1971,Medan,Sumatera Utara,2022-01-26,Basic
C23085,Yoga Kusuma,Wanita,1998,bandung,Jawa Barat,2022-10-06,Gold
C23086,Vina Wijaya,Wanita,2000,Depok,Jawa Barat,2022-03-31,Silver
C23087,Budi Wijaya,Wanita,1995,Jakarta Timur,DKI Jakarta,2024-05-11,Gold
C23088,Vina Utami,Wanita,1981,Bogor,Jawa Barat,2022-07-13,Silver
C23089,Galih Nugroho,Wanita,1985,Jakarta Selatan,DKI Jakarta,2023-05-01,Gold
C23090,Budi Anggraini,Pria,1984,Bekasi,Jawa Barat,2023-07-26,Basic
C23091,Andi Pratama,Pria,1974,Malang,Jawa Timur,2022-01-04,Silver
C23092,Reza Anggraini,Pria,1972,Balikpapan,Kalimantan Timur,2022-05-21,Gold
C23093,Anisa Saputra,Pria,1994,Jakarta Selatan,DKI Jakarta,2022-01-07,Basic
C23094,Dimas Utami,Wanita,2000,Jakarta Timur,DKI Jakarta,2024-07-08,Basic
C23095,Reza Utami,Pria,1999,Jakarta Selatan,DKI Jakarta,2022-11-27,Basic
C23096,Ayu Saputra,Wanita,1979,Surabaya,Jawa Timur,2023-11-03,Basic
C23097,Dimas Wijaya,Wanita,1985,Denpasar,Bali,2023-08-21,Basic
C23098,Agus Permana,Wanita,1982,Bogor,Jawa Barat,2022-05-19,Basic
C23099,Iqbal Hidayat,Wanita,1978,Balikpapan,Kalimantan Timur,2022-10-06,Basic
C23100,Intan Permana,Pria,1982,Jakarta Timur,DKI Jakarta,2022-01-24,Silver
C23101,Teguh Saputra,Pria,1995,Bogor,Jawa Barat,2022-08-18,Silver
C23102,Citra Saputra,Pria,2003,Jakarta Timur,DKI Jakarta,2022-04-27,Silver
C23103,Dewi Rahayu,Wanita,1982,Surabaya,Jawa Timur,2022-06-20,Silver
C23104,Arif Rahayu,Wanita,1998,Jakarta Barat,DKI Jakarta,2022-04-28,Basic
C23105,Teguh Anggraini,Pria,1987,Semarang,Jawa Tengah,2023-08-16,Gold
C23106,Siti Saputra,,1987,Jaktim,DKI Jakarta,2022-02-01,Basic
C23107,Vina Ramadhan,Pria,1986,Balikpapan,Kalimantan Timur,2022-07-13,Basic
C23108,Siti Setiawan,,1978,tangerang selatan,Banten,2023-10-03,Basic
C23109,Nadia Anggraini,Pria,1992,Surabaya,Jawa Timur,2023-01-06,Basic
C23110,Iqbal Rahayu,Pria,1970,Malang,Jawa Timur,2022-03-12,Silver
C23111,Citra Anggraini,Wanita,1978,Tangerang Selatan,Banten,2023-03-16,Basic
C23112,Budi Firmansyah,Wanita,1979,Denpasar,Bali,2024-09-24,
C23113,Lestari Kusuma,Pria,1987,Jakarta Timur,DKI Jakarta,2022-04-15,Silver
C23114,Sari Halim,Pria,1994,Tangerang Selatan,Banten,2023-09-28,Basic
C23115,Anisa Hidayat,Pria,1978,Tangerang,Banten,2023-07-03,Silver
C23116,Nurul Ramadhan,Pria,1997,Tangerang Selatan,Banten,2024-04-16,Basic
C23117,Maya Hidayat,,1978,Surabaya,Jawa Timur,2022-11-09,Basic
C23118,Intan Hidayat,Pria,1982,Jakarta Barat,DKI Jakarta,2022-08-01,Basic
C23119,Dewi Pratama,Wanita,1974,Jakarta Timur,DKI Jakarta,2023-07-03,Basic
C23120,Lestari Nugroho,Pria,1985,Balikpapan,Kalimantan Timur,2022-06-11,Basic
C23121,Reza Utami,Pria,1984,Bandung,Jawa Barat,2023-09-17,Basic
C23122,Bayu Halim,Pria,1999,Jakarta Barat,DKI Jakarta,2022-11-06,Gold
C23123,Rani Pratama,Wanita,1995,Surabaya,Jawa Timur,2023-01-25,Basic
C23124,Lestari Permana,Pria,1985,Balikpapan,Kalimantan Timur,2022-05-26,Basic
C23125,Fitri Santoso,Pria,1984,Bogor,Jawa Barat,2023-03-12,Basic
C23126,Fajar Santoso,Wanita,1988,Malang,Jawa Timur,2023-09-12,Basic
C23127,Putri Permana,Wanita,1978,Bogor,Jawa Barat,2024-06-06,Silver
C23128,Dimas Hidayat,Pria,1991,Malang,Jawa Timur,2023-01-14,Silver
C23129,Vina Saputra,Pria,1976,Jakarta Selatan,DKI Jakarta,2023-04-06,Silver
C23130,Siti Nugroho,Pria,1981,Depok,Jawa Barat,2023-11-18,Silver
C23131,Rizky Santoso,Wanita,1996,Semarang,Jawa Tengah,2022-09-09,Basic
C23132,Andi Pratama,Wanita,1998,Jakarta Barat,DKI Jakarta,2023-11-19,Basic
C23133,Budi Wijaya,Pria,1995,Palembang,Sumatera Selatan,2023-08-14,Basic
C23134,Fitri Firmansyah,Pria,1986,Makassar,Sulawesi Selatan,2022-04-13,Gold
C23135,Reza Saputra,Pria,1980,Jakarta Barat,DKI Jakarta,2022-02-16,Silver
C23136,Lestari Firmansyah,Wanita,1972,Jakarta Timur,DKI Jakarta,2022-07-29,Basic
C23137,Nadia Setiawan,Wanita,1989,jakarta selatan,DKI Jakarta,2024-01-02,Basic
C23138,Citra Utami,Pria,1998,Makassar,Sulawesi Selatan,2022-04-08,Basic
C23139,Rani Hidayat,Wanita,1992,Bekasi,Jawa Barat,2023-07-08,Silver
C23140,Rani Santoso,Pria,1983,Depok,Jawa Barat,2024-08-30,Silver
C23141,Wahyu Firmansyah,Wanita,1988,Bekasi,Jawa Barat,2023-06-23,Basic
C23142,Dimas Anggraini,Pria,1997,Medan,Sumatera Utara,2023-10-21,Basic
C23143,Nurul Ramadhan,Wanita,1975,Makassar,Sulawesi Selatan,2023-10-02,Silver
C23144,Nadia Utami,,1971,Malang,Jawa Timur,2022-01-02,Basic
C23145,Galih Santoso,Wanita,1994,Jakbar,DKI Jakarta,2023-05-19,Gold
C23146,Andi Kusuma,Pria,1999,Semarang,Jawa Tengah,2022-12-27,Basic
C23147,Budi Anggraini,Wanita,1979,Tangerang,Banten,2022-02-25,Gold
C23148,Teguh Hidayat,Pria,1987,Tangerang Selatan,Banten,2024-06-21,Basic
C23149,Nadia Ramadhan,Wanita,1981,Malang,Jawa Timur,2022-11-05,Basic
C23150,Hendra Halim,Pria,1973,Malang,Jawa Timur,2023-08-10,Silver
C23151,Iqbal Halim,Wanita,1986,Jakarta Selatan,DKI Jakarta,2024-01-09,Basic
C23152,Citra Saputra,Pria,1973,Depok,Jawa Barat,2022-09-06,Basic
C23153,Agus Anggraini,Pria,2000,Depok,Jawa Barat,2022-01-18,Basic
C23154,Dewi Santoso,Pria,1979,Jakarta Timur,DKI Jakarta,2022-07-01,Basic
C23155,Maya Wijaya,Wanita,1990,DIY,DI Yogyakarta,2024-01-24,Basic
C23156,Vina Santoso,Pria,1980,Jakarta Barat,DKI Jakarta,2024-06-05,Basic
C23157,Dimas Nugroho,Wanita,1970,Surabaya,Jawa Timur,2024-08-23,Silver
C23158,Sari Halim,Pria,1972,Yogyakarta,DI Yogyakarta,2022-12-19,Basic
C23159,Rani Permana,Wanita,1972,Jakarta Timur,DKI Jakarta,2022-12-30,Silver
C23160,Dimas Anggraini,Wanita,1973,Yogyakarta,DI Yogyakarta,2022-02-21,Silver
C23161,Fajar Utami,Wanita,1979,Surabaya,Jawa Timur,2024-07-31,Basic
C23162,Agus Anggraini,Pria,1986,Denpasar,Bali,2024-07-01,Basic
C23163,Ayu Rahayu,Pria,1976,Denpasar,Bali,2024-09-02,Basic
C23164,Maya Permana,Pria,1991,jakarta selatan,DKI Jakarta,2024-05-01,Basic
C23165,Agus Wijaya,Wanita,1972,Bogor,Jawa Barat,2022-06-04,Basic
C23166,Arif Nugroho,Pria,1988,Jakarta Selatan,DKI Jakarta,2024-01-31,Basic
C23167,Dewi Kusuma,Wanita,1977,BANDUNG,Jawa Barat,2022-07-02,Basic
C23168,Sari Rahayu,Pria,1977,Bekasi,Jawa Barat,2022-03-05,
C23169,Rani Saputra,Wanita,1985,Jaksel,DKI Jakarta,2022-08-18,Basic
C23170,Fitri Hidayat,,1999,Jakarta Timur,DKI Jakarta,2023-09-06,Basic
C23171,Dewi Halim,Wanita,1971,Jakarta selatan,DKI Jakarta,2022-12-24,Basic
C23172,Iqbal Rahayu,Wanita,1996,Jakarta Barat,DKI Jakarta,2024-04-11,
C23173,Yoga Utami,Wanita,1992,Bandung,Jawa Barat,2024-09-03,Gold
C23174,Intan Utami,Wanita,1983,Jakarta Barat,DKI Jakarta,2022-04-15,Basic
C23175,Nurul Utami,Wanita,2003,Bekasi,Jawa Barat,2022-03-21,Basic
C23176,Putri Firmansyah,Wanita,1990,Tangerang,Banten,2022-03-04,
C23177,Nurul Halim,Pria,2002,Jakarta Barat,DKI Jakarta,2022-08-08,Basic
C23178,Sari Pratama,Pria,1981,Medan,Sumatera Utara,2024-08-21,Basic
C23179,Citra Saputra,Wanita,1984,Jakarta Timur,DKI Jakarta,2024-06-30,Silver
C23180,Iqbal Santoso,Pria,1974,Jaksel,DKI Jakarta,2024-03-25,
C23181,Reza Saputra,Wanita,1984,Bogor,Jawa Barat,2024-05-20,Basic
C23182,Galih Halim,,2002,Jakarta Barat,DKI Jakarta,2023-07-07,Gold
C23183,Agus Firmansyah,Pria,1982,Jakarta Selatan,DKI Jakarta,2023-07-07,Silver
C23184,Yoga Nugroho,Wanita,1988,Jakbar,DKI Jakarta,2022-06-08,Silver
C23185,Arif Hidayat,Wanita,1989,Bekasi,Jawa Barat,2024-02-21,Silver
C23186,Hendra Firmansyah,Wanita,1992,Yogyakarta,DI Yogyakarta,2023-06-25,Basic
C23187,Bayu Rahayu,Wanita,1987,Tangerang Selatan,Banten,2022-06-24,Basic
C23188,Citra Hidayat,Wanita,1980,Jaksel,DKI Jakarta,2024-08-21,Basic
C23189,Fajar Pratama,Pria,1976,Jakarta Timur,DKI Jakarta,2024-04-20,Basic
C23190,Galih Hidayat,,1993,Jakarta Selatan,DKI Jakarta,2023-08-31,Basic
C23191,Yoga Halim,Pria,1992,Surabaya,Jawa Timur,2023-01-03,
C23192,Yoga Hidayat,Wanita,1991,Surabaya,Jawa Timur,2023-07-25,Basic
C23193,Reza Permana,Wanita,1984,Bogor,Jawa Barat,2022-07-09,Basic
C23194,Fajar Halim,Wanita,2001,Palembang,Sumatera Selatan,2023-03-31,Basic
C23195,Arif Firmansyah,Wanita,1999,Denpasar,Bali,2023-01-20,Silver
C23196,Fajar Setiawan,,1992,Jakarta Barat,DKI Jakarta,2023-04-20,Silver
C23197,Fajar Pratama,Wanita,1986,Makassar,Sulawesi Selatan,2022-08-15,Silver
C23198,Ayu Setiawan,,1980,Tangerang Selatan,Banten,2022-10-31,Gold
C23199,Nurul Halim,Pria,1983,Medan,Sumatera Utara,2022-06-10,Silver
C23200,Dimas Nugroho,Pria,1970,Surabaya,Jawa Timur,2022-04-12,Silver
C23201,Vina Hidayat,Pria,1976,Jakarta Timur,DKI Jakarta,2023-08-31,Basic
C23202,Fitri Firmansyah,Wanita,1973,jakarta timur,DKI Jakarta,2024-08-22,Basic
C23203,Lestari Setiawan,Wanita,1984,Medan,Sumatera Utara,2023-11-01,Basic
C23204,Citra Permana,Wanita,1981,Jogjakarta,DI Yogyakarta,2022-03-01,
C23205,Bayu Nugroho,Pria,1970,Jakarta Selatan,DKI Jakarta,2023-12-08,Silver
C23206,Ayu Anggraini,Pria,1997,Bandung,Jawa Barat,2023-07-22,Silver
C23207,Rizky Setiawan,,1991,Surabaya,Jawa Timur,2023-03-11,Basic
C23208,Maya Permana,Pria,1996,Bogor,Jawa Barat,2024-05-28,Silver
C23209,Hendra Saputra,Pria,1980,Jakarta Timur,DKI Jakarta,2023-01-14,Basic
C23210,Budi Hidayat,Pria,1981,Bogor,Jawa Barat,2023-10-03,Basic
C23211,Fajar Rahayu,Pria,1970,Jakarta Selatan,DKI Jakarta,2024-07-05,Basic
C23212,Anisa Anggraini,,1970,Surabaya,Jawa Timur,2023-08-03,Basic
C23213,Bayu Anggraini,Wanita,1988,Bekasi,Jawa Barat,2023-10-31,Silver
C23214,Rizky Santoso,,1973,Surabaya,Jawa Timur,2024-09-20,Basic
C23215,Vina Saputra,Pria,1972,jakarta selatan,DKI Jakarta,2023-10-26,Basic
C23216,Lestari Wijaya,Wanita,1978,Jakbar,DKI Jakarta,2022-03-25,Basic
C23217,Galih Nugroho,,1995,Jakarta selatan,DKI Jakarta,2023-01-11,Basic
C23218,Agus Santoso,Pria,1971,Semarang,Jawa Tengah,2022-08-10,Basic
C23219,Nadia Firmansyah,Wanita,1971,Jakarta Selatan,DKI Jakarta,2023-12-19,Basic
C23220,Siti Halim,Pria,1985,Tangerang Selatan,Banten,2024-01-28,Basic
C23221,Intan Wijaya,Wanita,1996,Semarang,Jawa Tengah,2022-10-11,Basic
C23222,Sari Nugroho,Pria,1989,Bandung,Jawa Barat,2023-04-23,Silver
C23223,Dimas Nugroho,,2001,Depok,Jawa Barat,2024-09-08,Gold
C23224,Arif Pratama,Pria,1994,Tangerang Selatan,Banten,2022-10-29,
C23225,Wahyu Nugroho,Pria,2000,Bekasi,Jawa Barat,2022-11-18,Basic
C23226,Citra Kusuma,Wanita,1998,Bandung,Jawa Barat,2023-07-01,Gold
C23227,Maya Firmansyah,Pria,2003,Medan,Sumatera Utara,2024-09-26,Basic
C23228,Fitri Anggraini,Wanita,1979,Bogor,Jawa Barat,2022-10-24,Gold
C23229,Agus Wijaya,Pria,1997,Jakarta Selatan,DKI Jakarta,2022-07-17,Silver
C23230,Fitri Kusuma,Wanita,1982,Jakarta Barat,DKI Jakarta,2023-03-05,Basic
C23231,Fitri Pratama,Wanita,1976,Surabaya,Jawa Timur,2023-03-16,Silver
C23232,Putri Halim,Wanita,1984,Medan,Sumatera Utara,2023-02-03,Basic
C23233,Anisa Wijaya,Wanita,1992,Jaktim,DKI Jakarta,2022-11-18,Basic
C23234,Andi Wijaya,Pria,1978, Bandung,Jawa Barat,2023-09-21,Silver
C23235,Bayu Permana,Pria,1982,Depok,Jawa Barat,2022-04-17,Basic
C23236,Siti Utami,Wanita,1979,Bekasi,Jawa Barat,2023-07-30,Silver
C23237,Maya Rahayu,Wanita,1972,Makassar,Sulawesi Selatan,2022-01-04,Basic
C23238,Dewi Halim,,1970,Jakarta Selatan,DKI Jakarta,2023-08-01,Basic
C23239,Bayu Anggraini,Wanita,1976,Palembang,Sumatera Selatan,2022-09-03,Silver
C23240,Yoga Pratama,Wanita,1981,Medan,Sumatera Utara,2024-02-05,Basic
C23241,Fitri Ramadhan,Pria,1971,Jakarta Selatan,DKI Jakarta,2023-09-25,Basic
C23242,Sari Santoso,Pria,1983,Depok,Jawa Barat,2024-05-28,Basic
C23243,Teguh Utami,Wanita,1985,Yogyakarta,DI Yogyakarta,2024-08-24,Basic
C23244,Siti Setiawan,Pria,1995,Bogor,Jawa Barat,2022-07-29,Basic
C23245,Siti Utami,Wanita,1975,Tangerang,Banten,2022-09-11,Gold
C23246,Fitri Firmansyah,Pria,1970,TANGSEL,Banten,2022-07-26,Basic
C23247,Dewi Kusuma,Pria,1989,Medan,Sumatera Utara,2024-08-03,Basic
C23248,Citra Utami,Wanita,1979,Jakarta Selatan,DKI Jakarta,2024-02-21,Basic
C23249,Siti Hidayat,Wanita,1988,Jakarta Barat,DKI Jakarta,2022-12-25,Basic
C23250,Vina Ramadhan,Pria,1984,Makassar,Sulawesi Selatan,2023-07-13,Basic
C23251,Maya Ramadhan,Wanita,1986,Tangerang Selatan,Banten,2024-03-15,Gold
C23252,Lestari Permana,Wanita,1982,Jakarta Selatan,DKI Jakarta,2024-09-17,Basic
C23253,Dewi Santoso,Pria,1996,Denpasar,Bali,2022-08-13,Gold
C23254,Wahyu Halim,Wanita,2000,Tangerang Selatan,Banten,2024-07-06,Basic
C23255,Sari Setiawan,Wanita,1979,Depok,Jawa Barat,2024-04-30,Basic
C23256,Nadia Santoso,Pria,1978,Tangsel,Banten,2022-04-18,Basic
C23257,Siti Kusuma,Wanita,1990,Jakarta Barat,DKI Jakarta,2022-02-26,Basic
C23258,Hendra Permana,Pria,1994,Balikpapan,Kalimantan Timur,2024-07-06,Basic
C23259,Galih Saputra,Wanita,1992,Bogor,Jawa Barat,2023-01-28,Gold
C23260,Citra Saputra,Wanita,1977,Depok,Jawa Barat,2024-08-11,Basic
C23261,Agus Utami,Pria,1990,surabaya,Jawa Timur,2024-08-24,Silver
C23262,Rizky Santoso,Pria,1989, Bandung,Jawa Barat,2024-02-28,Basic
C23263,Sari Pratama,Wanita,2003,jakarta barat,DKI Jakarta,2022-06-05,Basic
C23264,Siti Nugroho,Pria,1992,Surabaya,Jawa Timur,2024-09-04,Basic
C23265,Lestari Anggraini,Pria,1978,Bekasi,Jawa Barat,2023-11-06,Silver
C23266,Rizky Firmansyah,Pria,1994,Yogyakarta,DI Yogyakarta,2024-07-11,Basic
C23267,Andi Pratama,Wanita,1992,Medan,Sumatera Utara,2023-08-10,Silver
C23268,Arif Permana,Pria,1977,BANDUNG,Jawa Barat,2023-05-29,Silver
C23269,Wahyu Permana,Wanita,1973,Bandung,Jawa Barat,2024-08-26,Basic
C23270,Putri Wijaya,Wanita,1977,Bandung,Jawa Barat,2024-03-27,Basic
C23271,Intan Saputra,Wanita,1970,Yogyakarta,DI Yogyakarta,2023-09-03,Basic
C23272,Arif Kusuma,Wanita,1971,Jakarta Timur,DKI Jakarta,2023-03-08,Basic
C23273,Iqbal Nugroho,Pria,1976,surabaya,Jawa Timur,2023-09-25,Basic
C23274,Bayu Pratama,Pria,1980,Semarang,Jawa Tengah,2022-12-20,Basic
C23275,Yoga Ramadhan,Wanita,1972,Jakarta Barat,DKI Jakarta,2024-05-17,Basic
C23276,Dewi Anggraini,Wanita,1976,Medan,Sumatera Utara,2024-05-06,Silver
C23277,Dewi Halim,Wanita,1986,Jakbar,DKI Jakarta,2024-08-03,Basic
C23278,Dewi Pratama,Wanita,2003,Tangerang,Banten,2024-07-19,Basic
C23279,Yoga Kusuma,Wanita,1981,Tangerang Selatan,Banten,2023-10-22,Silver
C23280,Anisa Nugroho,Wanita,1998,bandung,Jawa Barat,2024-02-29,Basic
C23281,Anisa Firmansyah,Wanita,1998,TANGSEL,Banten,2023-05-16,Silver
C23282,Fitri Saputra,,1977,Tangerang,Banten,2024-05-02,Basic
C23283,Dimas Setiawan,Pria,1997,Surabaya,Jawa Timur,2024-07-06,Silver
C23284,Dewi Saputra,Pria,1993,Jaktim,DKI Jakarta,2024-05-14,Basic
C23285,Reza Halim,Wanita,1996,Semarang,Jawa Tengah,2024-07-19,Silver
C23286,Andi Wijaya,Wanita,1990,Semarang,Jawa Tengah,2022-04-24,Basic
C23287,Fajar Utami,Wanita,1989,Bekasi,Jawa Barat,2024-03-22,Basic
C23288,Bayu Wijaya,Wanita,1972,Tangerang Selatan,Banten,2022-10-18,Basic
C23289,Sari Utami,Wanita,1997,Tangsel,Banten,2022-12-12,Basic
C23290,Nurul Utami,Wanita,2003,Tangerang Selatan,Banten,2023-08-23,Basic
C23291,Iqbal Santoso,Pria,1996,Malang,Jawa Timur,2022-03-17,Silver
C23292,Andi Nugroho,Wanita,1976,Bekasi,Jawa Barat,2024-08-08,Basic
C23293,Yoga Nugroho,Wanita,1990,Surabaya ,Jawa Timur,2023-07-30,Basic
C23294,Galih Kusuma,Pria,1983,Jakarta Timur,DKI Jakarta,2022-12-01,Basic
C23295,Galih Utami,Pria,1973,Depok,Jawa Barat,2022-12-28,Silver
C23296,Galih Hidayat,Wanita,1984,Makassar,Sulawesi Selatan,2022-10-21,Silver
C23297,Maya Kusuma,Pria,1975,Yogyakarta,DI Yogyakarta,2024-01-23,Silver
C23298,Dimas Pratama,,1998,Jakarta Selatan,DKI Jakarta,2023-06-27,Silver
C23299,Hendra Pratama,,1975,Depok,Jawa Barat,2022-05-26,Basic
C23300,Dewi Permana,Wanita,1981,Bogor,Jawa Barat,2023-04-10,Basic
C23301,Agus Halim,Wanita,1999,Bekasi,Jawa Barat,2023-12-01,Silver
C23302,Ayu Firmansyah,Pria,1975,Makassar,Sulawesi Selatan,2023-11-03,Basic
C23303,Hendra Anggraini,Wanita,1998,Jakarta Selatan,DKI Jakarta,2023-05-17,Basic
C23304,Putri Pratama,Wanita,2003,Surabaya,Jawa Timur,2024-05-23,Basic
C23305,Reza Permana,Pria,1986,Jakarta Timur,DKI Jakarta,2023-01-10,Silver
C23306,Nadia Halim,Pria,1987,Jakarta Barat,DKI Jakarta,2024-06-19,Basic
C23307,Lestari Nugroho,Wanita,1971,Tangerang,Banten,2022-01-26,Silver
C23308,Reza Hidayat,Wanita,1990,Depok,Jawa Barat,2024-09-24,Gold
C23309,Ayu Hidayat,Wanita,1988,Bogor,Jawa Barat,2023-04-29,Basic
C23310,Yoga Utami,Pria,1988,Bekasi,Jawa Barat,2024-08-20,Silver
C23311,Andi Anggraini,Pria,1983,Semarang,Jawa Tengah,2022-10-22,Silver
C23312,Agus Wijaya,Pria,2001,Jakarta Timur,DKI Jakarta,2024-08-06,Basic
C23313,Teguh Kusuma,Pria,1975,Bogor,Jawa Barat,2024-01-17,Silver
C23314,Teguh Nugroho,Pria,1998,Balikpapan,Kalimantan Timur,2023-01-12,Basic
C23315,Dimas Nugroho,Pria,1997,bandung,Jawa Barat,2024-05-24,Basic
C23316,Iqbal Anggraini,Wanita,1987,Malang,Jawa Timur,2022-01-16,Basic
C23317,Bayu Halim,Wanita,1980,Bekasi,Jawa Barat,2024-01-01,Basic
C23318,Galih Utami,Wanita,1990,Surabaya ,Jawa Timur,2023-10-09,Basic
C23319,Nurul Hidayat,Wanita,1974,Bekasi,Jawa Barat,2023-10-13,Basic
C23320,Rizky Firmansyah,Wanita,1970,Jakarta Timur,DKI Jakarta,2022-06-01,Basic
C23321,Rizky Hidayat,Wanita,1997,Jakarta Barat,DKI Jakarta,2023-11-22,Gold
C23322,Anisa Permana,Pria,1977,Bekasi,Jawa Barat,2023-08-22,Basic
